Categoria,Categoria_num,COD. ESTADO,UF,ESTADO,c3.0.00.00.00.00,c3.1.00.00.00.00,c3.1.30.00.00.00,c3.1.35.00.00.00,c3.1.36.00.00.00,c3.1.45.00.00.00,c3.1.46.00.00.00,c3.1.70.00.00.00,c3.1.71.00.00.00,c3.1.73.00.00.00,c3.1.74.00.00.00,c3.1.75.00.00.00,c3.1.76.00.00.00,c3.1.90.00.00.00,c3.1.90.01.00.00,c3.1.90.03.00.00,c3.1.90.04.00.00,c3.1.90.04.01.00,c3.1.90.04.99.00,c3.1.90.05.00.00,c3.1.90.07.00.00,c3.1.90.11.00.00,c3.1.90.11.01.00,c3.1.90.11.99.00,c3.1.90.12.00.00,c3.1.90.13.00.00,c3.1.90.16.00.00,c3.1.90.17.00.00,c3.1.90.91.00.00,c3.1.90.92.00.00,c3.1.90.92.01.00,c3.1.90.92.03.00,c3.1.90.92.04.00,c3.1.90.92.05.00,c3.1.90.92.07.00,c3.1.90.92.11.00,c3.1.90.92.12.00,c3.1.90.92.13.00,c3.1.90.92.16.00,c3.1.90.92.17.00,c3.1.90.92.91.00,c3.1.90.92.94.00,c3.1.90.92.96.00,c3.1.90.92.99.00,c3.1.90.94.00.00,c3.1.90.94.01.00,c3.1.90.94.02.00,c3.1.90.94.03.00,c3.1.90.94.04.00,c3.1.90.94.06.00,c3.1.90.94.13.00,c3.1.90.94.99.00,c3.1.90.96.00.00,c3.1.90.99.00.00,c3.1.91.00.00.00,c3.1.91.04.00.00,c3.1.91.13.00.00,c3.1.91.91.00.00,c3.1.91.94.00.00,c3.1.91.96.00.00,c3.1.91.99.00.00,c3.1.95.00.00.00,c3.1.96.00.00.00,c3.1.99.00.00.00,c3.2.00.00.00.00,c3.2.71.00.00.00,c3.2.73.00.00.00,c3.2.74.00.00.00,c3.2.90.00.00.00,c3.2.95.00.00.00,c3.2.96.00.00.00,c3.2.99.00.00.00,c3.3.00.00.00.00,c3.3.20.00.00.00,c3.3.30.00.00.00,c3.3.30.30.00.00,c3.3.30.30.01.00,c3.3.30.30.99.00,c3.3.30.99.00.00,c3.3.31.00.00.00,c3.3.32.00.00.00,c3.3.35.00.00.00,c3.3.36.00.00.00,c3.3.40.00.00.00,c3.3.40.30.00.00,c3.3.40.30.01.00,c3.3.40.30.99.00,c3.3.40.41.00.00,c3.3.40.81.00.00,c3.3.40.81.51.00,c3.3.40.81.52.00,c3.3.40.81.53.00,c3.3.40.81.54.00,c3.3.40.81.99.00,c3.3.40.91.00.00,c3.3.40.92.00.00,c3.3.40.93.00.00,c3.3.40.99.00.00,c3.3.41.00.00.00,c3.3.41.41.00.00,c3.3.41.92.00.00,c3.3.41.99.00.00,c3.3.42.00.00.00,c3.3.45.00.00.00,c3.3.46.00.00.00,c3.3.50.00.00.00,c3.3.50.39.00.00,c3.3.50.39.36.00,c3.3.50.39.36.01,c3.3.50.39.36.02,c3.3.50.39.36.03,c3.3.50.39.36.99,c3.3.50.39.50.00,c3.3.50.41.00.00,c3.3.50.43.00.00,c3.3.50.99.00.00,c3.3.60.00.00.00,c3.3.70.00.00.00,c3.3.71.00.00.00,c3.3.72.00.00.00,c3.3.73.00.00.00,c3.3.74.00.00.00,c3.3.75.00.00.00,c3.3.76.00.00.00,c3.3.90.00.00.00,c3.3.90.04.00.00,c3.3.90.04.01.00,c3.3.90.04.01.99,c3.3.90.04.99.00,c3.3.90.08.00.00,c3.3.90.14.00.00,c3.3.90.15.00.00,c3.3.90.18.00.00,c3.3.90.19.00.00,c3.3.90.20.00.00,c3.3.90.30.00.00,c3.3.90.30.01.00,c3.3.90.30.09.00,c3.3.90.30.09.01,c3.3.90.30.09.02,c3.3.90.30.10.00,c3.3.90.30.11.00,c3.3.90.30.16.00,c3.3.90.30.17.00,c3.3.90.30.20.00,c3.3.90.30.21.00,c3.3.90.30.23.00,c3.3.90.30.28.00,c3.3.90.30.35.00,c3.3.90.30.36.00,c3.3.90.30.36.01,c3.3.90.30.36.02,c3.3.90.30.39.00,c3.3.90.30.99.00,c3.3.90.31.00.00,c3.3.90.32.00.00,c3.3.90.33.00.00,c3.3.90.34.00.00,c3.3.90.34.01.00,c3.3.90.35.00.00,c3.3.90.36.00.00,c3.3.90.36.08.00,c3.3.90.36.30.00,c3.3.90.36.99.00,c3.3.90.37.00.00,c3.3.90.38.00.00,c3.3.90.39.00.00,c3.3.90.39.17.00,c3.3.90.39.43.00,c3.3.90.39.44.00,c3.3.90.39.47.00,c3.3.90.39.50.00,c3.3.90.39.50.01,c3.3.90.39.50.02,c3.3.90.39.50.99,c3.3.90.39.99.00,c3.3.90.41.00.00,c3.3.90.46.00.00,c3.3.90.47.00.00,c3.3.90.48.00.00,c3.3.90.48.06.00,c3.3.90.48.07.00,c3.3.90.48.99.00,c3.3.90.49.00.00,c3.3.90.67.00.00,c3.3.90.83.00.00,c3.3.90.91.00.00,c3.3.90.92.00.00,c3.3.90.93.00.00,c3.3.90.95.00.00,c3.3.90.96.00.00,c3.3.90.99.00.00,c3.3.91.00.00.00,c3.3.91.04.00.00,c3.3.91.30.00.00,c3.3.91.30.09.00,c3.3.91.30.10.00,c3.3.91.30.35.00,c3.3.91.30.36.00,c3.3.91.30.99.00,c3.3.91.32.00.00,c3.3.91.39.00.00,c3.3.91.39.17.00,c3.3.91.39.50.00,c3.3.91.47.00.00,c3.3.91.91.00.00,c3.3.91.92.00.00,c3.3.91.93.00.00,c3.3.91.96.00.00,c3.3.91.97.00.00,c3.3.91.99.00.00,c3.3.93.00.00.00,c3.3.93.30.00.00,c3.3.93.32.00.00,c3.3.93.39.00.00,c3.3.94.00.00.00,c3.3.94.30.00.00,c3.3.94.32.00.00,c3.3.94.39.00.00,c3.3.95.00.00.00,c3.3.96.00.00.00,c3.3.99.00.00.00,c4.0.00.00.00.00,c4.4.00.00.00.00,c4.4.20.00.00.00,c4.4.30.00.00.00,c4.4.31.00.00.00,c4.4.32.00.00.00,c4.4.35.00.00.00,c4.4.36.00.00.00,c4.4.40.00.00.00,c4.4.41.00.00.00,c4.4.42.00.00.00,c4.4.45.00.00.00,c4.4.46.00.00.00,c4.4.50.00.00.00,c4.4.70.00.00.00,c4.4.71.00.00.00,c4.4.72.00.00.00,c4.4.73.00.00.00,c4.4.74.00.00.00,c4.4.75.00.00.00,c4.4.76.00.00.00,c4.4.90.00.00.00,c4.4.90.04.00.00,c4.4.90.04.02.00,c4.4.90.04.08.00,c4.4.90.14.00.00,c4.4.90.15.00.00,c4.4.90.17.00.00,c4.4.90.18.00.00,c4.4.90.20.00.00,c4.4.90.30.00.00,c4.4.90.30.09.00,c4.4.90.30.10.00,c4.4.90.30.35.00,c4.4.90.30.36.00,c4.4.90.30.99.00,c4.4.90.33.00.00,c4.4.90.35.00.00,c4.4.90.36.00.00,c4.4.90.36.30.00,c4.4.90.36.99.00,c4.4.90.39.00.00,c4.4.90.47.00.00,c4.4.90.51.00.00,c4.4.90.52.00.00,c4.4.90.52.08.00,c4.4.90.52.99.00,c4.4.90.61.00.00,c4.4.90.91.00.00,c4.4.90.92.00.00,c4.4.90.93.00.00,c4.4.90.99.00.00,c4.4.91.00.00.00,c4.4.91.39.00.00,c4.4.91.51.00.00,c4.4.91.52.00.00,c4.4.91.52.08.00,c4.4.91.52.99.00,c4.4.91.91.00.00,c4.4.91.99.00.00,c4.4.95.00.00.00,c4.4.96.00.00.00,c4.4.99.00.00.00,c4.5.00.00.00.00,c4.5.20.00.00.00,c4.5.35.00.00.00,c4.5.36.00.00.00,c4.5.40.00.00.00,c4.5.42.00.00.00,c4.5.45.00.00.00,c4.5.46.00.00.00,c4.5.70.00.00.00,c4.5.71.00.00.00,c4.5.72.00.00.00,c4.5.73.00.00.00,c4.5.74.00.00.00,c4.5.90.00.00.00,c4.5.90.61.00.00,c4.5.90.62.00.00,c4.5.90.63.00.00,c4.5.90.64.00.00,c4.5.90.65.00.00,c4.5.90.66.00.00,c4.5.90.67.00.00,c4.5.90.82.00.00,c4.5.90.83.00.00,c4.5.90.91.00.00,c4.5.90.92.00.00,c4.5.90.93.00.00,c4.5.90.99.00.00,c4.5.91.00.00.00,c4.5.91.61.00.00,c4.5.91.91.00.00,c4.5.91.92.00.00,c4.5.91.99.00.00,c4.5.99.00.00.00,c4.6.00.00.00.00,c4.6.35.00.00.00,c4.6.36.00.00.00,c4.6.45.00.00.00,c4.6.46.00.00.00,c4.6.71.00.00.00,c4.6.73.00.00.00,c4.6.74.00.00.00,c4.6.90.00.00.00,c4.6.99.00.00.00,cACDO000001,cACDO000002,cACDO000003,cACDO000004,cACDO000005,cACDO000006,cACDO000007
Dotação Atualizada,2,12,AC,Acre,623938791.13,476969998.61,,,,,,,,,,,,441908433.87,,,55932914.8,55917979.8,14935.0,,,355843014.04,355843014.04,,38113.74,1925528.4,2841543.96,,14484398.57,10840870.6,,,,,,,,,,,,,,10840870.6,2049.76,2049.76,,,,,,,,,35061564.74,,35057683.97,,,,3880.77,,,,,,,,,,,,146968792.52,,,,,,,,,,,600000.0,375000.0,,375000.0,,,,,,,,,,,225000.0,,,,,,,,29050100.93,,,,,,,,405000.0,26576372.01,2068728.92,,,,,,,,,113184648.42,,,,,6544.26,70590.35,,,,,6669175.28,,,,,,,,,,,,,,,,,,6669175.28,,302760.42,351907.55,,,,,,,,,,98287657.5,,,,,,,,,98287657.5,,,63471.42,,,,,,,,228488.84,7116349.07,87703.73,,,,4134043.17,,,,,,,,,4134043.17,,4134043.17,,,,,,,,,,,,,,,,,,,1294876.91,1294876.91,,,,,,,,,,,,,,,,,,,,1294876.91,,,,,,,50000.0,,,,,,,,,,,,,,,,201560.0,,201560.0,,12440.0,,911876.91,119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625233668.04,625233668.04,,,,,625233668.04
Dotação Atualizada,2,27,AL,Alagoas,565114179.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565114179.75,,,,,,,,,,,126462232.78,,,,,,,,,,,,,,,126462232.78,109776875.44,16685357.34,,,,,6129183.24,,,,,,,,5637830.64,,491352.6,,,,,,,,,422831069.13,,,,,,41064.0,,,,,9943773.1,,,,,,,,,,,,,,,,,,9943773.1,,20027344.81,1953109.87,,,,138318679.62,,,138318679.62,12577389.46,,160568098.65,,,,,,,,,160568098.65,,,25981310.8,,,,,,,,478648.31,52871650.51,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9691694.6,,,9691694.6,,,,12895445.25,12895445.25,,,,,,,,,,,,,,,,,,,,12895445.25,,,,,,,,,,,,,,,,,,,,,,5080022.04,6419742.55,,6419742.55,,,1395680.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578009625.0,578009625.0,94.87,,94.87,,578009530.13
Dotação Atualizada,2,16,AP,Amapá,556951069.0,285245887.0,,,,,,,,,,,,285245887.0,,,38386145.0,38386145.0,,,,216566790.0,186566790.0,30000000.0,,30092952.0,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271705182.0,,17903348.0,17903348.0,17903348.0,,,,,,,200000.0,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240041714.81,,,,,,140644.0,204445.0,,,,51233294.31,14531329.0,26293789.31,26293789.31,,,,,,,,,,,,,,,10408176.0,,597000.0,8353458.0,,,,1450895.37,518000.0,932895.37,,15804303.0,3281169.9,112012000.0,95000000.0,,,,17012000.0,1000000.0,16000000.0,12000.0,,41271951.23,,,5300000.0,2000000.0,3300000.0,,,,,92544.0,100010.0,200000.0,,,,13560119.19,,13560119.19,,,,2700000.0,10860119.19,,,,,,,,,,,,,,,,,,,,,,,21635588.0,21635588.0,,,,,,,,,,,,,,,,,,,,21635588.0,,,,,,,,,,,,,,,,,,,,,,,21635588.0,13027.0,21622561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578586657.0,578586657.0,20000000.0,,,20000000.0,558586657.0
Dotação Atualizada,2,13,AM,Amazonas,631935780.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631935780.13,,,,,,,,,,,7029170.67,,,,,,,,,,,,,,,7029170.67,7029170.67,,,,,,39456745.0,,,,,,,,200000.0,39256745.0,,,,,,,,,,585449864.46,,,,,,82345.5,,,,,8215180.77,,,,,,,,,,,,,,,,,,8215180.77,,4100.0,8259300.06,252402866.44,252402866.44,445125.0,,,,,14588687.48,,80947395.19,,,,,,,,,80947395.19,,,23462.47,,,,,,,,25602.72,92436489.38,126512430.32,,,1506879.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12701470.47,12701470.47,,,,,,,,9153525.7,,,,781967.64,,,,,,,,2765977.13,,,,,,,,,,,,,,,,,,,,,,903784.9,1266246.67,,1266246.67,,,56312.54,539633.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644637250.6,644637250.6,,,,,644637250.6
Dotação Atualizada,2,29,BA,Bahia,2164367166.3,27745579.0,,,,,,,27745579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136621587.3,,,,,,,,,,,70142366.0,,,,,,,,,,,,,,,70142366.0,52619628.0,17522738.0,,,,,1638888.0,,,,,,,,,1638888.0,,,,40440003.0,,,,,,1626686632.3,,,,,,613466.32,,,,,134881581.13,6016.12,42568251.43,42568251.43,,161490.68,3032352.12,1341182.43,130231.21,248929.95,5524333.5,245226.43,1908099.71,10986532.44,50590732.86,1989949.2,48600783.66,26454.72,18111747.53,,387829.09,355007.81,1419000.0,1419000.0,,24000.0,,,24000.0,109695130.83,,1113966856.49,,5497.8,239249.5,697585.75,991548184.63,,,991548184.63,121476338.81,,,408492.0,1476914.26,,,1476914.26,,,,444265.0,262101327.69,763926.0,,,148835.68,26413425.0,4534.71,,,,,,,,425.0,425.0,,,,,,,,26408465.29,,,,,,,,,,,371300273.0,250346667.7,224012625.0,,,,,,,,4257885.0,,,,732216.0,,,,,,,,219022524.0,,,,,,,,,,,,,,,,,,,,,,68969667.9,118361883.0,,118361883.0,14242859.0,,17431702.66,16411.44,,,,,,,,,,,,,26334042.7,,,,,,,,,,,,,873150.0,873150.0,,,,,,,,,,,,,,,,,,25460892.7,,,,,,,,,,,2414713834.0,2346528252.0,26408465.29,,26408465.29,,2320119786.71
Dotação Atualizada,2,23,CE,Ceará,1972265477.88,267448610.14,,,,,,,,,,,,267448610.14,,,,,,120000.0,,260951467.3,260951467.3,,,337521.0,1028810.0,,,,,,,,,,,,,,,,,,,,,,,,,,5010811.84,,,,,,,,,,,,,,,,,,,,1704816867.74,,,,,,,,,,,256713198.5,,,,9322327.64,,,,,,,,,,,247390870.86,247390870.86,,,,,,363607804.94,343071647.66,,,,,,343071647.66,18782605.72,,1753551.56,,,90878830.39,,,,,,993617033.91,,,,,,14939.36,,,,,110161929.8,,,,,,,,,,,,,,,,,,110161929.8,,162401881.15,1725.0,523284037.3,523284037.3,2450000.0,146211.4,,,146211.4,98715646.54,,60671622.93,,,,,,,,,60671622.93,,,84377.56,,,,,,,,,34717446.21,967216.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27029366.73,27029366.73,,,,,,,18653636.34,,,,,,,,,,,,,7444268.5,,,,,,,,,,,,,,,,,,,,1024653.75,,3732715.54,2536620.14,,2536620.14,,,150279.07,,,931461.89,931461.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999294844.61,1908416014.22,120000.0,120000.0,,,1908296014.22
Dotação Atualizada,2,53,DF,Distrito Federal,477262479.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477262479.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369301589.34,,,,,,,,,,369301589.34,,,,,,,,,107960890.62,,,,,,,,,,,21844671.78,,,,,,,,,,,,,,,,,,21844671.78,,,,,,,,,,,,,84074440.37,,,,,,,,,84074440.37,,,,,,,,,,,,305292.25,1736486.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9406280.63,9406280.63,,,,,,,,,,,,1621320.0,,,,,,,,7784960.63,,,,,,,,,,,,,,,,,,,,,,5620063.53,2164897.1,,2164897.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486668760.59,486668760.59,,,,,486668760.59
Dotação Atualizada,2,32,ES,Espírito Santo,1167387739.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167387739.75,7630281.33,,,,,,,,,,12147834.69,,,,5063098.19,,,,,,,,,,,7084736.5,7084736.5,,,,,,614574248.54,613730247.54,613730247.54,,,,613730247.54,,,844001.0,,,3228056.88,,,,,,,525707393.09,,,,,,380872.2,,,,,64912415.05,653863.42,16126314.87,16126314.87,,12615.14,3393791.97,716019.46,302989.73,659910.32,123119.19,102838.64,307530.64,2765502.85,16298986.1,,16298986.1,199133.11,23249799.61,,248004.27,2999154.31,132104470.96,132104470.96,,703999.01,,,703999.01,50244591.46,,199242264.45,7580143.71,11740423.05,4595264.71,1090216.84,135369658.51,,,135369658.51,38866557.63,,,40091.89,1822836.61,,,1822836.61,1262029.72,,,70494803.45,996861.07,254998.64,,,,1182972.92,,,,,,,,,1182830.11,1182830.11,,142.81,,,,,,,,,,,,,,,2916952.3,,,79073104.25,79073104.25,,,,,,,25117811.4,,,,,18371713.79,50000.0,,,,,,,35533579.06,,,,,,,,,,,,,,,,,,,,1378964.06,,21292254.52,12841130.38,6559157.76,6281972.62,,,21230.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246460844.0,1246460844.0,,,,,1246460844.0
Dotação Atualizada,2,52,GO,Goiás,1267899320.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267899320.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172389283.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172389283.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,95510037.12,,,51586011.39,51586011.39,,,,,,,,,,,,,,,,,,,,51586011.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51586011.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319485332.38,1319485332.38,,,,,1319485332.38
Dotação Atualizada,2,21,MA,Maranhão,1564329499.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,,,4000000.0,,,,,,,,,,,,1560329499.0,,,,,,,,,,,85184106.0,,,,,,,,,,,,,,,85184106.0,,,85184106.0,,,,14588780.0,,,,,,,,,,14588780.0,,,,,,,,,1460556613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460556613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48309726.0,48309726.0,,,,,,,,5710048.0,,,,350000.0,,,,,,,,42249678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42249678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612639225.0,1612639225.0,11000000.0,,4000000.0,7000000.0,1601639225.0
Dotação Atualizada,2,51,MT,Mato Grosso,516340982.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516340982.03,,,,,,,,,,,273681966.77,,,,,,,,,,,,,,52506.0,273629460.77,273629460.77,,,,,,25045420.68,,,,,,,,,25045420.68,,,,,,,,,,217613594.58,,,,,,10000.0,,150000.0,,,31028979.25,,,,,,,,,,,,,,,,,,31028979.25,,350000.0,50000.0,,,212441.32,5500000.0,,,5500000.0,1000000.0,,110221406.5,,,,,,,,,110221406.5,200000.0,,700000.0,31000000.0,,31000000.0,,,,,16095767.51,18495000.0,2600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32807206.93,32807206.93,,,,,,,400000.0,9131862.0,,,,1000000.0,,,,,,,,22275344.93,,,,,,,,,,,,,,,,,,,,,,500000.0,2275344.93,,2275344.93,,,19500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549148188.96,549148188.96,,,,,549148188.96
Dotação Atualizada,2,50,MS,Mato Grosso do Sul,298689153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298689153.0,,,,,,,,,,,183832198.91,,,,2202080.77,,,,,,,,,,,181630118.14,181630118.14,,,,,,35775450.46,,,,,,,,35775450.46,,,,,,,,,,,79081503.63,,,,,,59863.28,,,,,682237.05,,,,,,,25000.0,,,102970.35,,174557.2,,209954.0,,209954.0,115000.0,54755.5,,225490.0,75000.0,,,,84418.73,,,84418.73,,,7845402.55,14800.0,,,,6754570.05,6754570.05,,,1076032.5,,,,,,,,,,,30876809.88,701416.97,854269.22,,,37676595.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23589759.0,23589759.0,,,,,,,2294295.1,,,,,851255.32,,,,,,,,20444208.58,,,,,,,,,,,,,,,,,,,,,,18127009.0,2317199.58,64731.96,2252467.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322278912.0,322278912.0,,,,,322278912.0
Dotação Atualizada,2,31,MG,Minas Gerais,2022215728.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022215728.49,1961833.66,,,,,,,,,,1368404516.02,,,,3360410.85,,,,,,,,,,,1286558630.68,,,1286558630.68,,,78485474.49,22472226.38,,,,,,,,,22472226.38,,,,,,,,,,563646275.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563646275.13,56422646.22,,,,,,,,,56422646.22,,56422646.22,,,,,,,,,,,,,,,,,7908231.08,1400000.0,218999559.59,218999559.59,,,,,,,231590.0,157197832.99,,,55989164.98,452472.0,,,,,,,,5128499.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128499.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241215288.08,2241215288.08,,,,,2241215288.08
Dotação Atualizada,2,15,PA,Pará,1089806870.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089806870.29,,,,,,,,,,,56038567.49,,,,2160000.0,,,,,,,,,,,53878567.49,,,53878567.49,,,,755427508.55,,,,,,,,,755427508.55,,,,,,,,,,278340794.25,,,,,,2100881.72,,,,,128085330.5,,,,,,,,,,,,,,,,,,128085330.5,,2446717.22,18211302.81,,,,8741667.8,,,8741667.8,28751241.47,,72448385.6,,,,,,,,,72448385.6,,,120444.7,3276990.18,,,3276990.18,,,,1317893.97,12677793.44,162144.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106177063.42,106127063.42,,,,,,,4570475.48,,,,,40290000.0,,,,,,,,61266587.94,,,,,,,,,,,,,,,,,,,,1376912.89,,41423811.26,12811832.01,,12811832.01,24761.53,,154190.0,5475080.25,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195983933.71,1195983933.71,,,,,1195983933.71
Dotação Atualizada,2,25,PB,Paraíba,514073324.0,1321429.0,,,,,,,,,,,,1321429.0,,,,,,,,1321429.0,,1321429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512751895.0,,,,,,,,,,,30020000.0,,,,30020000.0,,,,,,,,,,,,,,,,,,350524.0,,,,,,,,,350524.0,,,,,,,,,,482360643.0,,,,,,69500.0,,,,,59885758.0,,,,,,,,,,,,,,,,,,59885758.0,,1031000.0,,,,,19524.0,,,19524.0,,,358075143.33,,,,,,,,,358075143.33,,,212900.0,,,,,,,,36326663.0,,26740154.67,,,,20728.0,,,,,,,,,20500.0,,20500.0,,,,228.0,,,,,,,,,,,,,,,9462551.0,9462551.0,,,,,,,,,,,,,,,,,,,,9462551.0,,,,,,,,,,,,,,,,,,,,906005.0,,1307500.0,7249046.0,,7249046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523535875.0,523535875.0,,,,,523535875.0
Dotação Atualizada,2,41,PR,Paraná,1676567574.0,523375988.0,,,,,,,,,,,,478854118.0,,,33456444.0,,33456444.0,,,368218955.0,,368218955.0,15001673.0,64307.0,61533489.0,,125092.0,10614.0,,,,,,,,,,,,,,10614.0,443544.0,,,,,,,443544.0,,,44521870.0,,44521870.0,,,,,,,,,,,,,,,,1153191586.0,,,,,,,,,,,200983674.0,,,,,,,,,,,,,,,200983674.0,200983674.0,,,,,,8280000.0,,,,,,,,,8280000.0,,,,,,,,,,943907512.0,,,,,6311.0,52430.0,,,,,74934029.0,,22308000.0,22308000.0,,,2804000.0,391000.0,,,1066000.0,256000.0,110000.0,4420000.0,27044000.0,,27044000.0,30000.0,16505029.0,,,,19679683.0,19679683.0,,413300.0,,,413300.0,14163178.0,,816819471.0,5500000.0,8660000.0,4255000.0,,721200000.0,,,721200000.0,77204471.0,,75321.0,935128.0,12088566.0,,,12088566.0,126625.0,,,100000.0,2842706.0,,,,1670764.0,20400.0,,,,,,,,,20400.0,20400.0,,,,,,,,,,,,,,,,,,,,109294514.0,109294514.0,,,,,,,7638773.0,24673159.0,,,,53669207.0,,,,,,,,23313375.0,,,,,,,,,,,,,,,,,,,,,,1228982.0,22084393.0,,22084393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785862088.0,1785862088.0,,,,,1785862088.0
