Categoria,COD. ESTADO,UF,ESTADO,c3.0.00.00.00.00,c3.1.00.00.00.00,c3.1.30.00.00.00,c3.1.35.00.00.00,c3.1.36.00.00.00,c3.1.45.00.00.00,c3.1.46.00.00.00,c3.1.70.00.00.00,c3.1.71.00.00.00,c3.1.73.00.00.00,c3.1.74.00.00.00,c3.1.75.00.00.00,c3.1.76.00.00.00,c3.1.90.00.00.00,c3.1.90.01.00.00,c3.1.90.03.00.00,c3.1.90.04.00.00,c3.1.90.04.01.00,c3.1.90.04.99.00,c3.1.90.05.00.00,c3.1.90.07.00.00,c3.1.90.11.00.00,c3.1.90.11.01.00,c3.1.90.11.99.00,c3.1.90.12.00.00,c3.1.90.13.00.00,c3.1.90.16.00.00,c3.1.90.17.00.00,c3.1.90.91.00.00,c3.1.90.92.00.00,c3.1.90.92.01.00,c3.1.90.92.03.00,c3.1.90.92.04.00,c3.1.90.92.05.00,c3.1.90.92.07.00,c3.1.90.92.11.00,c3.1.90.92.12.00,c3.1.90.92.13.00,c3.1.90.92.16.00,c3.1.90.92.17.00,c3.1.90.92.91.00,c3.1.90.92.94.00,c3.1.90.92.96.00,c3.1.90.92.99.00,c3.1.90.94.00.00,c3.1.90.94.01.00,c3.1.90.94.02.00,c3.1.90.94.03.00,c3.1.90.94.04.00,c3.1.90.94.06.00,c3.1.90.94.13.00,c3.1.90.94.99.00,c3.1.90.96.00.00,c3.1.90.99.00.00,c3.1.91.00.00.00,c3.1.91.04.00.00,c3.1.91.13.00.00,c3.1.91.91.00.00,c3.1.91.94.00.00,c3.1.91.96.00.00,c3.1.91.99.00.00,c3.1.95.00.00.00,c3.1.96.00.00.00,c3.1.99.00.00.00,c3.2.00.00.00.00,c3.2.71.00.00.00,c3.2.73.00.00.00,c3.2.74.00.00.00,c3.2.90.00.00.00,c3.2.95.00.00.00,c3.2.96.00.00.00,c3.2.99.00.00.00,c3.3.00.00.00.00,c3.3.20.00.00.00,c3.3.30.00.00.00,c3.3.30.30.00.00,c3.3.30.30.01.00,c3.3.30.30.99.00,c3.3.30.99.00.00,c3.3.31.00.00.00,c3.3.32.00.00.00,c3.3.35.00.00.00,c3.3.36.00.00.00,c3.3.40.00.00.00,c3.3.40.30.00.00,c3.3.40.30.01.00,c3.3.40.30.99.00,c3.3.40.41.00.00,c3.3.40.81.00.00,c3.3.40.81.51.00,c3.3.40.81.52.00,c3.3.40.81.53.00,c3.3.40.81.54.00,c3.3.40.81.99.00,c3.3.40.91.00.00,c3.3.40.92.00.00,c3.3.40.93.00.00,c3.3.40.99.00.00,c3.3.41.00.00.00,c3.3.41.41.00.00,c3.3.41.92.00.00,c3.3.41.99.00.00,c3.3.42.00.00.00,c3.3.45.00.00.00,c3.3.46.00.00.00,c3.3.50.00.00.00,c3.3.50.39.00.00,c3.3.50.39.36.00,c3.3.50.39.36.01,c3.3.50.39.36.02,c3.3.50.39.36.03,c3.3.50.39.36.99,c3.3.50.39.50.00,c3.3.50.41.00.00,c3.3.50.43.00.00,c3.3.50.99.00.00,c3.3.60.00.00.00,c3.3.70.00.00.00,c3.3.71.00.00.00,c3.3.72.00.00.00,c3.3.73.00.00.00,c3.3.74.00.00.00,c3.3.75.00.00.00,c3.3.76.00.00.00,c3.3.90.00.00.00,c3.3.90.04.00.00,c3.3.90.04.01.00,c3.3.90.04.01.99,c3.3.90.04.99.00,c3.3.90.08.00.00,c3.3.90.14.00.00,c3.3.90.15.00.00,c3.3.90.18.00.00,c3.3.90.19.00.00,c3.3.90.20.00.00,c3.3.90.30.00.00,c3.3.90.30.01.00,c3.3.90.30.09.00,c3.3.90.30.09.01,c3.3.90.30.09.02,c3.3.90.30.10.00,c3.3.90.30.11.00,c3.3.90.30.16.00,c3.3.90.30.17.00,c3.3.90.30.20.00,c3.3.90.30.21.00,c3.3.90.30.23.00,c3.3.90.30.28.00,c3.3.90.30.35.00,c3.3.90.30.36.00,c3.3.90.30.36.01,c3.3.90.30.36.02,c3.3.90.30.39.00,c3.3.90.30.99.00,c3.3.90.31.00.00,c3.3.90.32.00.00,c3.3.90.33.00.00,c3.3.90.34.00.00,c3.3.90.34.01.00,c3.3.90.35.00.00,c3.3.90.36.00.00,c3.3.90.36.08.00,c3.3.90.36.30.00,c3.3.90.36.99.00,c3.3.90.37.00.00,c3.3.90.38.00.00,c3.3.90.39.00.00,c3.3.90.39.17.00,c3.3.90.39.43.00,c3.3.90.39.44.00,c3.3.90.39.47.00,c3.3.90.39.50.00,c3.3.90.39.50.01,c3.3.90.39.50.02,c3.3.90.39.50.99,c3.3.90.39.99.00,c3.3.90.41.00.00,c3.3.90.46.00.00,c3.3.90.47.00.00,c3.3.90.48.00.00,c3.3.90.48.06.00,c3.3.90.48.07.00,c3.3.90.48.99.00,c3.3.90.49.00.00,c3.3.90.67.00.00,c3.3.90.83.00.00,c3.3.90.91.00.00,c3.3.90.92.00.00,c3.3.90.93.00.00,c3.3.90.95.00.00,c3.3.90.96.00.00,c3.3.90.99.00.00,c3.3.91.00.00.00,c3.3.91.04.00.00,c3.3.91.30.00.00,c3.3.91.30.09.00,c3.3.91.30.10.00,c3.3.91.30.35.00,c3.3.91.30.36.00,c3.3.91.30.99.00,c3.3.91.32.00.00,c3.3.91.39.00.00,c3.3.91.39.17.00,c3.3.91.39.50.00,c3.3.91.47.00.00,c3.3.91.91.00.00,c3.3.91.92.00.00,c3.3.91.93.00.00,c3.3.91.96.00.00,c3.3.91.97.00.00,c3.3.91.99.00.00,c3.3.93.00.00.00,c3.3.93.30.00.00,c3.3.93.32.00.00,c3.3.93.39.00.00,c3.3.94.00.00.00,c3.3.94.30.00.00,c3.3.94.32.00.00,c3.3.94.39.00.00,c3.3.95.00.00.00,c3.3.96.00.00.00,c3.3.99.00.00.00,c4.0.00.00.00.00,c4.4.00.00.00.00,c4.4.20.00.00.00,c4.4.30.00.00.00,c4.4.31.00.00.00,c4.4.32.00.00.00,c4.4.35.00.00.00,c4.4.36.00.00.00,c4.4.40.00.00.00,c4.4.41.00.00.00,c4.4.42.00.00.00,c4.4.45.00.00.00,c4.4.46.00.00.00,c4.4.50.00.00.00,c4.4.70.00.00.00,c4.4.71.00.00.00,c4.4.72.00.00.00,c4.4.73.00.00.00,c4.4.74.00.00.00,c4.4.75.00.00.00,c4.4.76.00.00.00,c4.4.90.00.00.00,c4.4.90.04.00.00,c4.4.90.04.02.00,c4.4.90.04.08.00,c4.4.90.14.00.00,c4.4.90.15.00.00,c4.4.90.17.00.00,c4.4.90.18.00.00,c4.4.90.20.00.00,c4.4.90.30.00.00,c4.4.90.30.09.00,c4.4.90.30.10.00,c4.4.90.30.35.00,c4.4.90.30.36.00,c4.4.90.30.99.00,c4.4.90.33.00.00,c4.4.90.35.00.00,c4.4.90.36.00.00,c4.4.90.36.30.00,c4.4.90.36.99.00,c4.4.90.39.00.00,c4.4.90.47.00.00,c4.4.90.51.00.00,c4.4.90.52.00.00,c4.4.90.52.08.00,c4.4.90.52.99.00,c4.4.90.61.00.00,c4.4.90.91.00.00,c4.4.90.92.00.00,c4.4.90.93.00.00,c4.4.90.99.00.00,c4.4.91.00.00.00,c4.4.91.39.00.00,c4.4.91.51.00.00,c4.4.91.52.00.00,c4.4.91.52.08.00,c4.4.91.52.99.00,c4.4.91.91.00.00,c4.4.91.99.00.00,c4.4.95.00.00.00,c4.4.96.00.00.00,c4.4.99.00.00.00,c4.5.00.00.00.00,c4.5.20.00.00.00,c4.5.35.00.00.00,c4.5.36.00.00.00,c4.5.40.00.00.00,c4.5.42.00.00.00,c4.5.45.00.00.00,c4.5.46.00.00.00,c4.5.70.00.00.00,c4.5.71.00.00.00,c4.5.72.00.00.00,c4.5.73.00.00.00,c4.5.74.00.00.00,c4.5.90.00.00.00,c4.5.90.61.00.00,c4.5.90.62.00.00,c4.5.90.63.00.00,c4.5.90.64.00.00,c4.5.90.65.00.00,c4.5.90.66.00.00,c4.5.90.67.00.00,c4.5.90.82.00.00,c4.5.90.83.00.00,c4.5.90.91.00.00,c4.5.90.92.00.00,c4.5.90.93.00.00,c4.5.90.99.00.00,c4.5.91.00.00.00,c4.5.91.61.00.00,c4.5.91.91.00.00,c4.5.91.92.00.00,c4.5.91.99.00.00,c4.5.99.00.00.00,c4.6.00.00.00.00,c4.6.35.00.00.00,c4.6.36.00.00.00,c4.6.45.00.00.00,c4.6.46.00.00.00,c4.6.71.00.00.00,c4.6.73.00.00.00,c4.6.74.00.00.00,c4.6.90.00.00.00,c4.6.99.00.00.00,cACDO000001,cACDO000002,cACDO000003,cACDO000004,cACDO000005,cACDO000006,cACDO000007
Dotação Inicial,17,TO,Tocantins,69364480.0,57509480.0,,,,,,,,,,,,54985080.0,,,7690000.0,,7690000.0,,,43928000.0,,43928000.0,,2370000.0,,,,421000.0,,,,,,,,,,,,,,421000.0,534000.0,,,,,,,534000.0,18080.0,24000.0,2524400.0,,2523000.0,,,,1400.0,,,,,,,,,,,,11855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11855000.0,,,,,,460000.0,,,,,1065000.0,,,,,,,,,,,,,,,,,,1065000.0,,,150000.0,,,,40000.0,,,40000.0,,,6970000.0,,,,,,,,,6970000.0,,,85000.0,,,,,,,,,2130000.0,60000.0,,,895000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613158.0,1613158.0,,,,,,,,,,,,,,,,,,,,1613158.0,,,,,,,,,,,,,,,,,,,,,,,1513158.0,,1513158.0,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70977638.0,,,,,,70977638.0
Dotação Atualizada,12,AC,Acre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dotação Atualizada,27,AL,Alagoas,391441516.63,369114425.08,,,,,,,,,,,,318138254.08,,,,,,24241.8,,310006470.96,,310006470.96,111314.12,4152488.3,,,17570.04,3776087.7,,,,,,,,,,,,,,3776087.7,,,,,,,,,,50081.16,50976171.0,,50976171.0,,,,,,,,,,,,,,,,22327091.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22082739.55,,,,,,112926.62,,,,,3984093.58,,,,,,,,,,,,,,,,,,3984093.58,,1800.02,389408.04,,,,1587081.12,,,1587081.12,2056914.69,,12152931.05,,,,,,,,,12152931.05,,,24496.55,34200.0,,,34200.0,,,,,1716630.0,,,,22257.88,244352.0,,,,,,,,,,,,156156.0,,,,,,88196.0,,,,,,,,,,,,330883.85,330883.85,,,,,,,,,,,,,,,,,,,,330883.85,,,,,,,,,,,,,,,,,,,,,,,330883.85,,330883.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391772400.48,391772400.48,3345518.79,24241.8,3321276.99,,388426881.69
Dotação Atualizada,16,AP,Amapá ,125184876.0,125184876.0,,,,,,,,,,,,100000000.0,,,,,,,,100000000.0,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25184876.0,25184876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125184876.0,125184876.0,,,,,125184876.0
Dotação Atualizada,13,AM,Amazonas,1083446383.92,907204522.52,,,,,,,,,,,,803496458.48,,,26863070.23,,26863070.23,29.94,,768906018.84,,768906018.84,,5071357.1,14509.07,,,751277.32,,,,,,,,,,,,,,751277.32,,,,,,,,,107314.66,1782881.32,103708064.04,,103704971.63,,,,3092.41,,,,,,,,,,,,176241861.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175458626.4,,,,,148600.0,40640.5,,3048231.58,,,1170358.46,,,,,,,,,,,,,,,,,,1170358.46,,,712098.51,,,,,,,,11121055.52,,44900587.44,,,,,,,,,44900587.44,,98790827.63,66393.77,,,,,13208.8,,,7984.0,2649652.03,8336893.37,,,4452094.79,783235.0,,,,,,,,,,,,,,,7193.0,,,776042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083446383.92,1083446383.92,29.94,29.94,,,1083446353.98
Dotação Atualizada,29,BA,Bahia,1395181958.0,1163574000.0,,,,,,,,,,,,983827596.0,,,8297000.0,,8297000.0,36184.18,,945226483.83,,945226483.83,,11012886.56,8992298.67,,,6900742.76,,,,,,,,,,,,,,6900742.76,,,,,,,,,3362000.0,,179746404.0,,179185293.23,,,,561110.77,,,,,,,,,,,,231607958.0,,,,,,,,,,,35700.0,,,,,,,,,,,,,,,35700.0,35700.0,,,,,,,,,,,,,,,,,,,,,,,,,231557938.0,,,,,766745.8,1590849.46,,42522242.68,,,736522.53,15321.35,,,,,,114764.5,6237.0,1905.0,176434.83,10669.89,,,,,,23778.89,387411.07,,,666143.12,,,,740024.21,,,740024.21,40822422.61,,101605127.07,,44592937.79,15932293.05,5118202.66,11000627.17,,,11000627.17,24961066.4,,,3951529.5,,,,,100000.0,,,,26526270.58,996226.44,,,10533834.0,14320.0,,,,,,,,,10420.0,10420.0,,,,3900.0,,,,,,,,,,,,,,,,3661341.0,3661341.0,,,,,,,,,,,,,,,,,,,,3661341.0,,,,,,,,,,,,,,,,,,,,,,,3661341.0,,3661341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398843299.0,1398843299.0,36184.18,36184.18,,,1398807114.82
Dotação Atualizada,23,CE,Ceará,446984686.22,284151264.1,,,,,,,,,,,,205856707.24,,,,,,730.0,,201095349.1,201095349.1,,,96623.0,3377.0,,,4642982.14,,,,,,,,,,,,,,4642982.14,,,,,,,,,17646.0,,78294556.86,,78294556.86,,,,,,,,500.0,,,,500.0,,,,162832922.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160492899.04,,,,,,487670.69,,270393.0,,,35830001.76,,,,,,,,,,,,,,,,,,35830001.76,,,827081.3,9061560.61,9061560.61,,17813881.72,,,17813881.72,62415936.33,,23216957.31,,,,,,,,,23216957.31,,6749962.82,2493998.35,,,,,,,,15099.48,918489.18,391866.49,,,,2340023.08,,,,,,,,,2339523.08,,2339523.08,500.0,,,,,,,,,,,,,,,,,,144584.06,92242.82,,,,,,,,,,,,,,,,,,,,92242.82,,,,,,,,,,,,,,,,,,,,10453.5,,,81789.32,,81789.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52341.24,,,,,,,,52341.24,,447129270.28,447129270.28,2431402.04,730.0,2391278.0,39394.04,444697868.24
Dotação Atualizada,53,DF,Distrito Federal,2064879831.08,1587415122.0,,,,,,,,,,,,940415332.0,,,279267.34,,279267.34,,1735.0,823337746.58,,823337746.58,,2706430.48,114022201.21,,1978.06,,,,,,,,,,,,,,,,65973.33,,,,,,,65973.33,,,646999790.0,,646999790.0,,,,,,,,,,,,,,,,477464709.08,595203.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476869227.69,,,,,3169481.83,50501.75,,,,,2507053.24,,,,,,,,,,,,,,,,,,2507053.24,,,268680.41,,,0.26,231315.0,,,231315.0,181330610.99,,77798527.69,,,,,,,,,77798527.69,,127777444.13,135715.13,,,,,4732522.04,,,748194.0,10264732.8,67854448.42,,,,278.0,,,,,,,,,278.0,,278.0,,,,,,,,,,,,,,,,,,,123798.75,123798.75,,,,,,,,,,,,,,,,,,,,123798.75,,,,,,,,,,,,,,,,,,,,,,5001.0,118797.75,,118797.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065003629.83,2065003629.83,,,,,2065003629.83
Dotação Atualizada,32,ES,Espírito Santo,659704492.91,588775261.29,,,,,,,,,,,,526425261.29,,,178453804.21,141145008.04,37308796.17,1000.0,96977.68,328504041.35,20863287.43,307640753.92,189776.91,1699200.0,586000.0,,,12418200.6,406888.76,,1441583.09,1112036.34,,,,44416.36,,,,543683.26,,8869592.79,1306275.15,1306275.15,,,,,,,3169985.39,,62350000.0,,62350000.0,,,,,,,,702831.0,,,,702831.0,,,,70226400.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,100000.0,,,,,,,,,,66596184.01,,,,,,511418.87,,,15356.21,,2142143.43,400545.76,1106.77,1106.77,,,,414052.27,35703.54,44155.37,89781.8,18073.78,1330.74,18778.69,18557.09,,18557.09,67962.24,1032095.38,,,981476.16,,,,3310956.98,1826632.51,300.26,1484024.21,8269449.92,,20172003.1,613650.97,1548648.53,245103.53,466478.47,1418658.15,,,1418658.15,15879463.45,,28294796.41,59855.49,83029.97,,,83029.97,154337.06,,,1411696.13,445376.49,744287.79,,,,3530216.61,,,,,,,,,3522235.05,3522235.05,,63.36,,7918.2,,,,,,,,,,,,,,,,23460436.0,3585816.0,,,,,,,,,,,,,,,,,,,,3585816.0,,,,,,,,,,,,,,,,,,,,219000.0,,,3366816.0,4641.13,3362174.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19874620.0,,,,,,,,19874620.0,,683164928.91,683164928.91,1519925.1,1519925.1,,,681645003.81
Dotação Atualizada,52,GO,Goiás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dotação Atualizada,21,MA,Maranhão,292405373.0,190432000.0,,,,,,,,,,,,190432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190432000.0,,,,,,,,,,,,,,,,,,,101973373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99758971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99758971.0,2214402.0,,,,,,,,,,,,,,,,,,2214402.0,,,,,,,,,,,,22400.0,22400.0,,,,,,,,,,,,,,,,,,,,22400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292427773.0,292427773.0,,,,,292427773.0
Dotação Atualizada,51,MT,Mato Grosso,1024240652.43,801026105.36,,,,,,,,,,,,687022105.36,,,83450000.0,82600000.0,850000.0,,,533767067.36,533767067.36,,,18800000.0,,,650000.0,44755038.0,27255038.0,,17500000.0,,,,,,,,,,,,5500000.0,5500000.0,,,,,,,100000.0,,114004000.0,,114004000.0,,,,,,,,,,,,,,,,223214547.07,,,,,,,,159472.0,,,9394810.88,,,,,,,,,,,,,,,9394810.88,9394810.88,,,,,,,,,,,,,,,,,,,,,,,,,212051052.91,,,,,,600000.0,,,,,5600000.0,,,,,,,,,,,,,,,,,,5600000.0,,,23000000.0,,,,1000000.0,,,1000000.0,17019917.92,,71051052.91,,,,,,,,,71051052.91,500000.0,,500000.0,1000000.0,,,1000000.0,,,,88480082.08,3000000.0,300000.0,,,,1609211.28,,,,,,,,,1609211.28,,1609211.28,,,,,,,,,,,,,,,,,,,20353160.42,20353160.42,,,,,,,,7567936.0,,,,200000.0,,,,,,,,12585224.42,,,,,,,,,,,,,,,,,,,,,,1000000.0,11585224.42,,11585224.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044593812.85,1044593812.85,27255038.0,27255038.0,,,1017338774.85
Dotação Atualizada,50,MS,Mato Grosso do Sul,934519224.29,364537290.43,,,,,,,,,,,,279366526.14,,,1881593.45,,1881593.45,,,248363232.0,82189175.05,166174056.95,,3388387.75,23290913.54,,70451.0,1632056.44,,,,,,1415665.34,,7353.01,209038.09,,,,,,419527.8,,,,,,,419527.8,320364.16,,85170764.29,,85170764.29,,,,,,,,,,,,,,,,569981933.86,,,,,,,,,,,135000000.0,,,,,,,,,,,,,,135000000.0,,,,,,,,721303.84,,,,,,,,,721303.84,,,,,,,,,,434260630.02,,,,,8650.05,137025.24,,935996.99,,,29028327.76,899864.03,12794113.31,12794113.31,,,1892704.5,11216.2,91816.43,,431557.6,225126.25,18790.2,1556324.6,7133539.16,,7133539.16,799202.17,3174073.31,,,250980.12,,,27720.72,1913818.9,,,1913818.9,11064380.49,,377074663.96,1604211.09,9518103.28,16721295.15,427736.47,164469790.57,164469790.57,,,184333527.4,,43100.0,2327665.51,,,,,567685.58,,,24525.78,419352.04,498919.78,,,9937817.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933623.0,2933423.0,,,,,,,,,,,,,,,,,,,,2933423.0,,,,,,,,,,,,,,,,,,,,0.15,,1446065.63,1487357.22,,1487357.22,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937452847.29,937452847.29,,,,,937452847.29
Dotação Atualizada,31,MG,Minas Gerais,2067706360.05,1501748033.0,,,,,,,,,,,,475355759.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475355759.25,180741582.83,,,,,,180741582.83,,845650690.92,,,,,,,,,,565958327.05,1700000.0,,,,,,,,,,392000.0,,,,,,,,,,,,,,,392000.0,,,392000.0,,,,,,,,,,,,,,,,,,,,,,,563857637.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563857637.74,8689.31,,,,,,,,,,,,,,,,,,8689.31,,,,,,,,,,,,10790171.24,10790171.24,,,,,,,,,,,,,,,,,,,,10790171.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10790171.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078496531.29,2078496531.29,,,,,2078496531.29
Dotação Atualizada,15,PA,Pará,1209284137.33,984673128.02,,,,,,,,,,,,912614920.02,,,166248860.33,,166248860.33,,,516255630.59,,516255630.59,,55857100.0,172310482.02,,,1841640.61,,,,,,,,,,,,,,1841640.61,56206.47,,,,,,,56206.47,45000.0,,72058208.0,,71866208.0,,,60000.0,132000.0,,,,,,,,,,,,224611009.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158203.0,,,,,,,,,1158203.0,,,,,,,,,,219276049.19,,,,,2019425.51,965656.08,,3061524.51,,,6546892.21,,,,,,,,,,,,,,,,,,6546892.21,,,3926485.35,,,,1781227.69,,,1781227.69,51519059.92,,43333252.0,,,,,,,,,43333252.0,,83656978.41,2881799.12,,,,,14351312.17,,,,5195408.62,37027.6,,,,4176757.12,,,,,,,,,,,,,,121793.22,,,,4054963.9,,,,,,,,,,,,199452.0,199452.0,,,,,,,,,,,,,,,,,,,,199452.0,,,,,,,,,,,,,,,,,,,,,,,199452.0,,199452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209483589.33,1209483589.33,,,,,1209483589.33
Dotação Atualizada,25,PB,Paraíba,584740494.0,534494421.0,,,,,,,,,,,,505888021.0,,,,,,100000.0,,498109482.0,,498109482.0,44000.0,7633539.0,,,,1000.0,,,,,,,,,,,,,,1000.0,,,,,,,,,,,28606400.0,,28606400.0,,,,,,,,19231821.0,,,,19231821.0,,,,31014252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30785852.0,,,,,,102300.0,,,,500.0,760885.77,,,,,,,,,,,,,,,,,,760885.77,,,3369.62,,,,1266991.04,,,1266991.04,1970.0,,28265844.07,,,,,,,,,28265844.07,,11700.0,13851.5,,,,,,,,,358440.0,,,,,228400.0,,,,,,,,,228400.0,,228400.0,,,,,,,,,,,,,,,,,,,35515300.29,2652937.29,,,,,,,,,,,,,,,,,,,,2652937.29,,,,,,,,,,,,,,,,,,,,,,2358189.29,294748.0,,294748.0,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,50.0,,50.0,,,,,,,,,,,,,,,,,,32862313.0,,,,,,,,32862313.0,,620255794.29,620255794.29,100000.0,100000.0,,,620155794.29
Dotação Atualizada,41,PR,Paraná,1325918136.0,758345496.0,,,,,,,,,,,,672918887.0,,,85207.0,,85207.0,,,626847311.0,,626847311.0,,2551898.0,26346400.0,,6435039.0,7049278.0,,,,,,,,,,,,,,7049278.0,1476754.0,,,,,,,1476754.0,2127000.0,,85426609.0,,85426609.0,,,,,,,,,,,,,,,,567572640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160398180.0,,,,,,,,160398180.0,,,,44387280.0,,,,,,,362215125.0,,,,,117088.0,7322482.0,,409643.0,,,75322070.0,,278000.0,278000.0,,,12000000.0,1007000.0,707000.0,124000.0,454000.0,56000.0,54000.0,6300000.0,26500000.0,,26500000.0,238000.0,27604070.0,,,6740135.0,,,,6194136.0,,,6194136.0,70512470.0,,115201647.0,9182000.0,14819647.0,8000000.0,,9525000.0,,,9525000.0,73675000.0,,1792940.0,363200.0,346552.0,,,346552.0,6005070.0,,,42351086.0,6550364.0,1060000.0,,,21926242.0,572055.0,,,,,,,,,,,,,,167230.0,,,,404825.0,,,,,,,,,,,,46767048.0,46767048.0,,,,,,,3373856.0,,,,,,4853678.0,,,,,,,38539514.0,,,,,,,,,,,,,,,,,,,,,,20311606.0,18172992.0,,18172992.0,,,54916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372685184.0,1372685184.0,,,,,1372685184.0
